"Package Name, Reviewer name, Review, Rating"
"name.kunes.android.launcher.demo, A Google user, It's a great app but has small problems if download any game it does not come in the menu if we delete some app it does not goes from the menu and when,we try and open it,it comes application cannot be opened.otherwise it's a good app, 4"
"name.kunes.android.launcher.demo, A Google user, My - almost - 70 year old Mom got herself her first Android phone yesterday.  We installed Big Launcher and set up the essential apps (WhatsApp, GMail, SwiftKey).  Within minutes, she was flying solo.  And this from someone who has never used a touch-device before.  Big Launcher does everything it promises to do, and does it brilliantly., 5"
"name.kunes.android.launcher.demo, A Google user, Sweet, 4"
"name.kunes.android.launcher.demo, A Google user, Pretty good app, 5"
"name.kunes.android.launcher.demo, A Google user, Continue to progress this apps. Up to now still good., 4"
"name.kunes.android.launcher.demo, A Google user, Oh cool! !!!, 4"
"name.kunes.android.launcher.demo, A Google user, Nice......, 5"
"name.kunes.android.launcher.demo, A Google user, I like this application I wish it's free.  So I can rated a 5 star, 3"
"name.kunes.android.launcher.demo, A Google user, Just for kids, 3"
"name.kunes.android.launcher.demo, A Google user, Now my grandma knows how to use a smartphone!!!, 5"
"name.kunes.android.launcher.demo, A Google user, Pretty dam good, 5"
"name.kunes.android.launcher.demo, A Google user, I was looking for apps that would be sutible for the vision impaired, i am one of those, and found this aplication to be very usefull, and for the price of registration it can't be beat.   Very easy to use and intuitive.   Even though I bought a galaxcy note II, this ap still is a nice help in navigating the phone., 5"
"name.kunes.android.launcher.demo, A Google user, This is a good idea but why is your paid version £7 ..has it not occured to you that some people are living on paltry government money and £7 could pay for a days heating or a prescriptiion item ! therefore I will not be buying this app, the free version will not open anyway !, 2"
"name.kunes.android.launcher.demo, A Google user, I like it, 5"
"name.kunes.android.launcher.demo, A Google user, It's a launcher with large graphics and text. Nothing less nothing more. It certainly doesn't warrant ten bucks to register., 2"
"name.kunes.android.launcher.demo, A Google user, This is amazing, 5"
"name.kunes.android.launcher.demo, A Google user, My name is Mary and i am 3 . I really like to see a tree . Lalalalalalala , I said let it grow, 5"
"name.kunes.android.launcher.demo, A Google user, Cooooooooooooool, 5"
"name.kunes.android.launcher.demo, A Google user, Superb, 5"
"name.kunes.android.launcher.demo, A Google user, Great app!  Works fine., 5"
"name.kunes.android.launcher.demo, A Google user, For the children like ne this is the best theme because i can see the icons better my phone is like a toy ....... the maker of these theme is excellent!!!!, 5"
"name.kunes.android.launcher.demo, A Google user, Great launcher for people with visual impairments and those less technically minded, the full version is too expensive though, lower price higher volumes maybe?, 3"
"name.kunes.android.launcher.demo, A Google user, Nice App I like It, 4"
"name.kunes.android.launcher.demo, A Google user, Good, 5"
"name.kunes.android.launcher.demo, A Google user, Its not worth 7 pounds tho, 3"
"name.kunes.android.launcher.demo, A Google user, Great app but it is too expensive for pro version $ 10 Works on galaxy s3, 5"
"name.kunes.android.launcher.demo, A Google user, Great experience, 5"
"name.kunes.android.launcher.demo, A Google user, I m loving it. Really best launcher., 5"
"name.kunes.android.launcher.demo, A Google user, Item no find ... A very big ERRORRRRRR ., 1"
"name.kunes.android.launcher.demo, A Google user, Has potential but it's very complicated in terms of customizing the buttons and creating screens., 4"
"name.kunes.android.launcher.demo, A Google user, It is so nice application good is ko aur b acha hona chahiay, 3"
"name.kunes.android.launcher.demo, A Google user, More big,more fun! This really big, simply the best! Thanksgiving.. Gracias owner., 5"
"name.kunes.android.launcher.demo, A Google user, Kud b better, 3"
"name.kunes.android.launcher.demo, A Google user, Super ok, 5"
"name.kunes.android.launcher.demo, A Google user, Nice and BIG, 5"
"name.kunes.android.launcher.demo, A Google user, Plz give more features in free version. It is the best.Grt and awesome., 5"
"name.kunes.android.launcher.demo, A Google user, I could imagine that this is really useful for seniors etc.  But really needs much greater support for widget controls and shortcuts to be any use to advanced users.  Also, I had problems uninstalling the demo from my HTC EVO, I had to uninstall from Play website., 3"
"name.kunes.android.launcher.demo, A Google user, But coastly, 4"
"name.kunes.android.launcher.demo, A Google user, This is an overall good application. Big icons and very intuitive to use. BUT, it takes to many clicks in order to make a phone call.  1. When pressing the call button, one can choose where to find the contact.  2. Press for example start marked 3. Choose a contact 4. Press phone number 5. One have to choose whether to call or text(!)  Initially the call button was pressed!  Fix this and I will give the app a 5!, 4"
"name.kunes.android.launcher.demo, A Google user, Great launcher, 5"
"name.kunes.android.launcher.demo, A Google user, I love, 5"
"name.kunes.android.launcher.demo, A Google user, It's really great app designed for my mom. I would definitely buy the full version if it could be cheaper., 3"
"name.kunes.android.launcher.demo, A Google user, Works fast and looks great!:), 5"
"name.kunes.android.launcher.demo, A Google user, Luuuuuuuuuuv..it, 5"
"name.kunes.android.launcher.demo, A Google user, I just gave my old phone to my dad, but it was a bit to fiddly for him.  So I put this on it for him and He seems to like it. Thanks., 5"
"name.kunes.android.launcher.demo, A Google user, Bout time luv it..., 5"
"name.kunes.android.launcher.demo, A Google user, Seems unfinished. Text could be bolder.  Text input not possible as two        Unfinished.  No enlarged keys for text input.  Text could be bolder.  Not as good as I had hoped.  I want something big and simple.  Just big squares on homescreen with names to call would be better., 3"
"name.kunes.android.launcher.demo, A Google user, for old man, 1"
"name.kunes.android.launcher.demo, A Google user, Perfect for my mum., 5"
"name.kunes.android.launcher.demo, A Google user, just what i was look for my grandmother  but it need some more thing per-done shortcuts and feechers   ie  usb-tethering wifi-tethering  blue tooth linking    to stayed headset debugging setting on and off gps and a zoom screen overlay so apps text and look bigger maybe a overlay pinch-and-zoom, 5"
"name.kunes.android.launcher.demo, A Google user, Awesome graphics.  . ., 5"
"name.kunes.android.launcher.demo, A Google user, Great, 5"
"name.kunes.android.launcher.demo, A Google user, It was okay but needs work. Not being able to swipe thru screens was a drag. My one tap apps & one tap to call contacts turned into more than one tap also. Dialer One & Handscent take care of enlarging text well enough for me. I'd purchase this app if grows into something more customizable., 2"
"name.kunes.android.launcher.demo, A Google user, Nice and easy to use, though it would be a lot  better if it also had a big keyboard included in the launcher.., 4"
"name.kunes.android.launcher.demo, A Google user, set price 2€, 4"
"name.kunes.android.launcher.demo, A Google user, More customs needed, 4"
"name.kunes.android.launcher.demo, A Google user, Love it for my father's phone thanks keep it up, 5"
"name.kunes.android.launcher.demo, A Google user, This would definitely be a way foe my mom to figure out a smartphone!, 4"
"name.kunes.android.launcher.demo, A Google user, Good, 5"
"name.kunes.android.launcher.demo, A Google user, It would be even greater if you could provide an email app with BIG letters., 5"
"name.kunes.android.launcher.demo, A Google user, Amazingly simple, 5"
"name.kunes.android.launcher.demo, A Google user, Looked for somthing that had a basic (Feature phone) texting type thing. This was good, until I saw after 4 or 5 messages not being able to be loaded because I don't have full version. Will be unstalling, 1"
"name.kunes.android.launcher.demo, A Google user, I'm sure that with this launcher my mom will finally give smartphones a chance. Good functionality!, 5"
"name.kunes.android.launcher.demo, A Google user, The visibility is perfect! Need to add more functions instead of usibg stock like direct call etc., 4"
"name.kunes.android.launcher.demo, A Google user, I downloaded this app but had to uninstall. I need it for my elderly mom. Ideally only the keys that are part of your app would be available to her. No pull downs or small font anywhere. Would like her to receive photos and be notified of texts or voicemails. When she types the largest font should be available. Also a speakerphone should be available and the ability to google. Thanks., 2"
"name.kunes.android.launcher.demo, A Google user, Will be better if it allows typing of messages in big fonts too, 3"
"name.kunes.android.launcher.demo, A Google user, I like this app it's useful for me,I was looking for big font for my android phone then I' m glad to see this app here., 4"
"name.kunes.android.launcher.demo, A Google user, I don't like how if any other language the date overlaps the time especially in Spanish Please fix, 4"
"name.kunes.android.launcher.demo, A Google user, This app is great! It gives me the freedom to use my phone. not that I need to ""see the app"" icon, i just need enough space on the screen to be able to press the app to get into it. I like all the basic functions and works great with TalkBack Accessibility., 5"
"name.kunes.android.launcher.demo, A Google user, Applications show up now. Force closing fixed problem. I use one spot to launch a different launcher and the other launcher has a link back to this one. Really great. Only thing I would like is a counter to display unread text and emails. Wanted to use this but absolutely no applications show up on the droid x. The word applications shows up, but none of them appear. I tried pressing every button to get them to show so I could select some, but nothing ever shows up. I even tried enable and disable all apps, but nothing. I would love to try this., 4"
"name.kunes.android.launcher.demo, A Google user, I can see and use my phone with no problem. Don't have to use my glasses. Will buy full version of this app. It is a must have app. Thanks for making this app., 5"
"com.uncomplicat.launcher, Batoot Sonic, Alarm not ringing if fixed that please tell me because i liked it, 3"
"com.uncomplicat.launcher, Pete “Gamefan”, Only showing 12 apps (available to choose!!) This app has so much potential.. Like it BUT bought the full version which is not worth it.. Only 2 exstra rows are given not showing the apps description in the block on the home screen.(only dots.... in a block space) . Update required.. But a good app for seniors, uninstalled, 1"
"com.uncomplicat.launcher, Jolene Turner, Wonderful for shaking hands, 5"
"com.uncomplicat.launcher, ___ _____, fantastic launcher., 5"
"com.uncomplicat.launcher, Angel Foret, This launcher is the best app ever, 5"
"com.uncomplicat.launcher, nageshwar rao adhikarala, Not providing to change applications on home screen as inbuilt. Most of the features are in paid version only. Uncomplicated is MOST Complicated ONE only., 1"
"com.uncomplicat.launcher, Asharaf Shingali, Fantasy launcher like keyboard Computer. I love it so much. Thanks, 1"
"com.uncomplicat.launcher, ?¿F C, This is actually pretty good, 5"
"com.uncomplicat.launcher, ___ _____, Good launcher like computer., 5"
"com.uncomplicat.launcher, Majid Ali, Many features are missing in it....! Only few apps we can adjust at user interface. We cant delete sms in its msg apps..!...., 3"
"com.uncomplicat.launcher, Anas Ramzan, Tehh, 3"
"com.uncomplicat.launcher, Nditsheni Shane Nenzhelele, Good, 5"
"com.uncomplicat.launcher, Saktivelo, Good app I think. Thanks, 5"
"com.uncomplicat.launcher, Raf-Alom, Nonono, 1"
"com.uncomplicat.launcher, Rolando Adina, geat, 5"
"com.uncomplicat.launcher, Open Ways Transport, Intuitive, but not rotatable, 2"
"com.uncomplicat.launcher, Diocelito Jimenez, Very sinple but very nice app thankful!, 4"
"com.uncomplicat.launcher, GINO ALBERT TIONKO, Sinple but very user friendly, 5"
"com.uncomplicat.launcher, samshu chodary, Gooood, 4"
"com.uncomplicat.launcher, Theron Hardin, I guess it would be good for some but at 70 I'm not old enough for it., 3"
"com.uncomplicat.launcher, Vinayak Kadli, Cool, 5"
"com.uncomplicat.launcher, Carolyn Kissinger-Elkins, Not an intuitive interface and I'm 60 so I was hoping this would be what I was looking for but I'm using Niagara because Nova keeps crashing on me and Nova is my favorite launcher. I paid for the pro version but I don't regret it because I'm sure there are some older people and those with eyesight problems that will benefit from it so think of it as buying the dev a Coke., 2"
"com.uncomplicat.launcher, Yasir Arfat Bhayo, Good luck keep it up, 5"
